,category_name,file_path
22708,199.spoon,256_ObjectCategories/199.spoon/199_0091.jpg
15290,137.mars,256_ObjectCategories/137.mars/137_0098.jpg
10257,095.hamburger,256_ObjectCategories/095.hamburger/095_0016.jpg
29095,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0057.jpg
7995,074.flashlight,256_ObjectCategories/074.flashlight/074_0005.jpg
10712,098.harp,256_ObjectCategories/098.harp/098_0011.jpg
12942,118.iris,256_ObjectCategories/118.iris/118_0042.jpg
18544,159.people,256_ObjectCategories/159.people/159_0056.jpg
7813,072.fire-truck,256_ObjectCategories/072.fire-truck/072_0041.jpg
8819,082.galaxy,256_ObjectCategories/082.galaxy/082_0055.jpg
17719,151.ostrich,256_ObjectCategories/151.ostrich/151_0098.jpg
16094,144.minotaur,256_ObjectCategories/144.minotaur/144_0025.jpg
9621,090.gorilla,256_ObjectCategories/090.gorilla/090_0104.jpg
5958,053.desk-globe,256_ObjectCategories/053.desk-globe/053_0052.jpg
8710,081.frying-pan,256_ObjectCategories/081.frying-pan/081_0041.jpg
5554,049.cormorant,256_ObjectCategories/049.cormorant/049_0050.jpg
13450,123.ketch-101,256_ObjectCategories/123.ketch-101/123_0040.jpg
22285,195.soda-can,256_ObjectCategories/195.soda-can/195_0067.jpg
2160,017.bowling-ball,256_ObjectCategories/017.bowling-ball/017_0025.jpg
1138,009.bear,256_ObjectCategories/009.bear/009_0090.jpg
13760,126.ladder,256_ObjectCategories/126.ladder/126_0047.jpg
13918,126.ladder,256_ObjectCategories/126.ladder/126_0205.jpg
16084,144.minotaur,256_ObjectCategories/144.minotaur/144_0015.jpg
29067,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0029.jpg
21179,185.skateboard,256_ObjectCategories/185.skateboard/185_0068.jpg
25148,224.touring-bike,256_ObjectCategories/224.touring-bike/224_0064.jpg
9327,088.golf-ball,256_ObjectCategories/088.golf-ball/088_0018.jpg
23812,211.tambourine,256_ObjectCategories/211.tambourine/211_0019.jpg
27058,240.watch-101,256_ObjectCategories/240.watch-101/240_0070.jpg
16602,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0451.jpg
18535,159.people,256_ObjectCategories/159.people/159_0047.jpg
6027,054.diamond-ring,256_ObjectCategories/054.diamond-ring/054_0039.jpg
2594,021.breadmaker,256_ObjectCategories/021.breadmaker/021_0047.jpg
10738,098.harp,256_ObjectCategories/098.harp/098_0037.jpg
12790,117.ipod,256_ObjectCategories/117.ipod/117_0011.jpg
19288,166.praying-mantis,256_ObjectCategories/166.praying-mantis/166_0035.jpg
17251,148.mussels,256_ObjectCategories/148.mussels/148_0018.jpg
19134,164.porcupine,256_ObjectCategories/164.porcupine/164_0070.jpg
7954,073.fireworks,256_ObjectCategories/073.fireworks/073_0064.jpg
7884,072.fire-truck,256_ObjectCategories/072.fire-truck/072_0112.jpg
772,007.bat,256_ObjectCategories/007.bat/007_0062.jpg
12115,110.hourglass,256_ObjectCategories/110.hourglass/110_0020.jpg
15031,135.mailbox,256_ObjectCategories/135.mailbox/135_0025.jpg
7435,068.fern,256_ObjectCategories/068.fern/068_0055.jpg
25894,231.tripod,256_ObjectCategories/231.tripod/231_0080.jpg
19246,165.pram,256_ObjectCategories/165.pram/165_0081.jpg
5950,053.desk-globe,256_ObjectCategories/053.desk-globe/053_0044.jpg
25605,228.triceratops,256_ObjectCategories/228.triceratops/228_0075.jpg
13050,119.jesus-christ,256_ObjectCategories/119.jesus-christ/119_0042.jpg
10717,098.harp,256_ObjectCategories/098.harp/098_0016.jpg
10930,100.hawksbill-101,256_ObjectCategories/100.hawksbill-101/100_0049.jpg
1404,011.billiards,256_ObjectCategories/011.billiards/011_0160.jpg
22675,199.spoon,256_ObjectCategories/199.spoon/199_0058.jpg
21760,191.sneaker,256_ObjectCategories/191.sneaker/191_0051.jpg
18747,160.pez-dispenser,256_ObjectCategories/160.pez-dispenser/160_0050.jpg
1430,011.billiards,256_ObjectCategories/011.billiards/011_0186.jpg
17336,148.mussels,256_ObjectCategories/148.mussels/148_0103.jpg
15296,137.mars,256_ObjectCategories/137.mars/137_0104.jpg
783,007.bat,256_ObjectCategories/007.bat/007_0073.jpg
8402,078.fried-egg,256_ObjectCategories/078.fried-egg/078_0038.jpg
5132,045.computer-keyboard,256_ObjectCategories/045.computer-keyboard/045_0043.jpg
13496,123.ketch-101,256_ObjectCategories/123.ketch-101/123_0086.jpg
19220,165.pram,256_ObjectCategories/165.pram/165_0055.jpg
28954,252.car-side-101,256_ObjectCategories/252.car-side-101/252_0032.jpg
20648,180.screwdriver,256_ObjectCategories/180.screwdriver/180_0043.jpg
22706,199.spoon,256_ObjectCategories/199.spoon/199_0089.jpg
21979,193.soccer-ball,256_ObjectCategories/193.soccer-ball/193_0047.jpg
18709,160.pez-dispenser,256_ObjectCategories/160.pez-dispenser/160_0012.jpg
13136,120.joy-stick,256_ObjectCategories/120.joy-stick/120_0041.jpg
26689,236.unicorn,256_ObjectCategories/236.unicorn/236_0069.jpg
29217,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0179.jpg
1319,011.billiards,256_ObjectCategories/011.billiards/011_0075.jpg
14856,133.lightning,256_ObjectCategories/133.lightning/133_0105.jpg
10168,094.guitar-pick,256_ObjectCategories/094.guitar-pick/094_0031.jpg
8702,081.frying-pan,256_ObjectCategories/081.frying-pan/081_0033.jpg
12536,114.ibis-101,256_ObjectCategories/114.ibis-101/114_0072.jpg
11882,108.hot-dog,256_ObjectCategories/108.hot-dog/108_0028.jpg
20577,179.scorpion-101,256_ObjectCategories/179.scorpion-101/179_0052.jpg
4305,037.chess-board,256_ObjectCategories/037.chess-board/037_0074.jpg
11728,106.horseshoe-crab,256_ObjectCategories/106.horseshoe-crab/106_0050.jpg
5160,045.computer-keyboard,256_ObjectCategories/045.computer-keyboard/045_0071.jpg
20415,177.saturn,256_ObjectCategories/177.saturn/177_0084.jpg
21226,186.skunk,256_ObjectCategories/186.skunk/186_0012.jpg
22046,193.soccer-ball,256_ObjectCategories/193.soccer-ball/193_0114.jpg
8931,083.gas-pump,256_ObjectCategories/083.gas-pump/083_0086.jpg
18472,158.penguin,256_ObjectCategories/158.penguin/158_0133.jpg
445,004.baseball-bat,256_ObjectCategories/004.baseball-bat/004_0100.jpg
23842,211.tambourine,256_ObjectCategories/211.tambourine/211_0049.jpg
15934,142.microwave,256_ObjectCategories/142.microwave/142_0102.jpg
3819,032.cartman,256_ObjectCategories/032.cartman/032_0084.jpg
26988,239.washing-machine,256_ObjectCategories/239.washing-machine/239_0084.jpg
1291,011.billiards,256_ObjectCategories/011.billiards/011_0047.jpg
3487,029.cannon,256_ObjectCategories/029.cannon/029_0049.jpg
24901,221.tomato,256_ObjectCategories/221.tomato/221_0091.jpg
7221,066.ewer-101,256_ObjectCategories/066.ewer-101/066_0007.jpg
19586,169.radio-telescope,256_ObjectCategories/169.radio-telescope/169_0015.jpg
25266,225.tower-pisa,256_ObjectCategories/225.tower-pisa/225_0072.jpg
2897,024.butterfly,256_ObjectCategories/024.butterfly/024_0001.jpg
27165,240.watch-101,256_ObjectCategories/240.watch-101/240_0177.jpg
6079,054.diamond-ring,256_ObjectCategories/054.diamond-ring/054_0091.jpg
24657,219.theodolite,256_ObjectCategories/219.theodolite/219_0025.jpg
13095,119.jesus-christ,256_ObjectCategories/119.jesus-christ/119_0087.jpg
11906,108.hot-dog,256_ObjectCategories/108.hot-dog/108_0052.jpg
16019,143.minaret,256_ObjectCategories/143.minaret/143_0080.jpg
28141,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0019.jpg
30108,257.clutter,256_ObjectCategories/257.clutter/257_0329.jpg
24911,221.tomato,256_ObjectCategories/221.tomato/221_0101.jpg
17064,147.mushroom,256_ObjectCategories/147.mushroom/147_0033.jpg
13324,122.kayak,256_ObjectCategories/122.kayak/122_0017.jpg
7920,073.fireworks,256_ObjectCategories/073.fireworks/073_0030.jpg
22268,195.soda-can,256_ObjectCategories/195.soda-can/195_0050.jpg
5168,045.computer-keyboard,256_ObjectCategories/045.computer-keyboard/045_0079.jpg
6829,062.eiffel-tower,256_ObjectCategories/062.eiffel-tower/062_0052.jpg
29952,257.clutter,256_ObjectCategories/257.clutter/257_0173.jpg
11627,105.horse,256_ObjectCategories/105.horse/105_0219.jpg
4750,041.coffee-mug,256_ObjectCategories/041.coffee-mug/041_0080.jpg
9913,092.grapes,256_ObjectCategories/092.grapes/092_0089.jpg
16211,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0060.jpg
14072,127.laptop-101,256_ObjectCategories/127.laptop-101/127_0117.jpg
10566,096.hammock,256_ObjectCategories/096.hammock/096_0239.jpg
3164,026.cake,256_ObjectCategories/026.cake/026_0042.jpg
17753,152.owl,256_ObjectCategories/152.owl/152_0023.jpg
23642,209.sword,256_ObjectCategories/209.sword/209_0062.jpg
7716,071.fire-hydrant,256_ObjectCategories/071.fire-hydrant/071_0043.jpg
2048,016.boom-box,256_ObjectCategories/016.boom-box/016_0004.jpg
28897,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0775.jpg
25071,223.top-hat,256_ObjectCategories/223.top-hat/223_0067.jpg
6368,057.dolphin-101,256_ObjectCategories/057.dolphin-101/057_0062.jpg
2693,022.buddha-101,256_ObjectCategories/022.buddha-101/022_0004.jpg
2165,017.bowling-ball,256_ObjectCategories/017.bowling-ball/017_0030.jpg
30484,257.clutter,256_ObjectCategories/257.clutter/257_0705.jpg
6895,063.electric-guitar-101,256_ObjectCategories/063.electric-guitar-101/063_0035.jpg
14141,128.lathe,256_ObjectCategories/128.lathe/128_0058.jpg
28048,250.zebra,256_ObjectCategories/250.zebra/250_0022.jpg
2874,023.bulldozer,256_ObjectCategories/023.bulldozer/023_0088.jpg
1729,012.binoculars,256_ObjectCategories/012.binoculars/012_0207.jpg
25633,229.tricycle,256_ObjectCategories/229.tricycle/229_0008.jpg
2923,024.butterfly,256_ObjectCategories/024.butterfly/024_0027.jpg
10434,096.hammock,256_ObjectCategories/096.hammock/096_0107.jpg
8573,080.frog,256_ObjectCategories/080.frog/080_0020.jpg
4034,034.centipede,256_ObjectCategories/034.centipede/034_0096.jpg
15087,135.mailbox,256_ObjectCategories/135.mailbox/135_0081.jpg
18836,161.photocopier,256_ObjectCategories/161.photocopier/161_0056.jpg
2829,023.bulldozer,256_ObjectCategories/023.bulldozer/023_0043.jpg
17413,149.necktie,256_ObjectCategories/149.necktie/149_0006.jpg
13481,123.ketch-101,256_ObjectCategories/123.ketch-101/123_0071.jpg
16618,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0467.jpg
26270,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0344.jpg
15978,143.minaret,256_ObjectCategories/143.minaret/143_0039.jpg
25629,229.tricycle,256_ObjectCategories/229.tricycle/229_0004.jpg
967,008.bathtub,256_ObjectCategories/008.bathtub/008_0151.jpg
8725,081.frying-pan,256_ObjectCategories/081.frying-pan/081_0056.jpg
3952,034.centipede,256_ObjectCategories/034.centipede/034_0014.jpg
8150,075.floppy-disk,256_ObjectCategories/075.floppy-disk/075_0045.jpg
14874,133.lightning,256_ObjectCategories/133.lightning/133_0123.jpg
30180,257.clutter,256_ObjectCategories/257.clutter/257_0401.jpg
11274,103.hibiscus,256_ObjectCategories/103.hibiscus/103_0074.jpg
1671,012.binoculars,256_ObjectCategories/012.binoculars/012_0149.jpg
1002,008.bathtub,256_ObjectCategories/008.bathtub/008_0186.jpg
24360,216.tennis-ball,256_ObjectCategories/216.tennis-ball/216_0012.jpg
16724,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0573.jpg
9375,088.golf-ball,256_ObjectCategories/088.golf-ball/088_0066.jpg
19724,170.rainbow,256_ObjectCategories/170.rainbow/170_0061.jpg
30085,257.clutter,256_ObjectCategories/257.clutter/257_0306.jpg
14767,133.lightning,256_ObjectCategories/133.lightning/133_0016.jpg
9070,085.goat,256_ObjectCategories/085.goat/085_0046.jpg
747,007.bat,256_ObjectCategories/007.bat/007_0037.jpg
9603,090.gorilla,256_ObjectCategories/090.gorilla/090_0086.jpg
29972,257.clutter,256_ObjectCategories/257.clutter/257_0193.jpg
1927,015.bonsai-101,256_ObjectCategories/015.bonsai-101/015_0005.jpg
18763,160.pez-dispenser,256_ObjectCategories/160.pez-dispenser/160_0066.jpg
30317,257.clutter,256_ObjectCategories/257.clutter/257_0538.jpg
21097,184.sheet-music,256_ObjectCategories/184.sheet-music/184_0070.jpg
2955,024.butterfly,256_ObjectCategories/024.butterfly/024_0059.jpg
13608,124.killer-whale,256_ObjectCategories/124.killer-whale/124_0087.jpg
13697,125.knife,256_ObjectCategories/125.knife/125_0085.jpg
8500,079.frisbee,256_ObjectCategories/079.frisbee/079_0046.jpg
21908,192.snowmobile,256_ObjectCategories/192.snowmobile/192_0088.jpg
28161,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0039.jpg
18013,154.palm-tree,256_ObjectCategories/154.palm-tree/154_0070.jpg
12573,114.ibis-101,256_ObjectCategories/114.ibis-101/114_0109.jpg
443,004.baseball-bat,256_ObjectCategories/004.baseball-bat/004_0098.jpg
5821,051.cowboy-hat,256_ObjectCategories/051.cowboy-hat/051_0114.jpg
16154,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0003.jpg
22524,198.spider,256_ObjectCategories/198.spider/198_0015.jpg
9604,090.gorilla,256_ObjectCategories/090.gorilla/090_0087.jpg
22694,199.spoon,256_ObjectCategories/199.spoon/199_0077.jpg
19100,164.porcupine,256_ObjectCategories/164.porcupine/164_0036.jpg
10676,097.harmonica,256_ObjectCategories/097.harmonica/097_0064.jpg
5760,051.cowboy-hat,256_ObjectCategories/051.cowboy-hat/051_0053.jpg
26752,237.vcr,256_ObjectCategories/237.vcr/237_0035.jpg
28979,252.car-side-101,256_ObjectCategories/252.car-side-101/252_0057.jpg
2210,017.bowling-ball,256_ObjectCategories/017.bowling-ball/017_0075.jpg
14989,134.llama-101,256_ObjectCategories/134.llama-101/134_0102.jpg
28829,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0707.jpg
6202,055.dice,256_ObjectCategories/055.dice/055_0096.jpg
7645,070.fire-extinguisher,256_ObjectCategories/070.fire-extinguisher/070_0056.jpg
27604,245.windmill,256_ObjectCategories/245.windmill/245_0046.jpg
1560,012.binoculars,256_ObjectCategories/012.binoculars/012_0038.jpg
13946,126.ladder,256_ObjectCategories/126.ladder/126_0233.jpg
21149,185.skateboard,256_ObjectCategories/185.skateboard/185_0038.jpg
10541,096.hammock,256_ObjectCategories/096.hammock/096_0214.jpg
26954,239.washing-machine,256_ObjectCategories/239.washing-machine/239_0050.jpg
22924,202.steering-wheel,256_ObjectCategories/202.steering-wheel/202_0021.jpg
18560,159.people,256_ObjectCategories/159.people/159_0072.jpg
19296,166.praying-mantis,256_ObjectCategories/166.praying-mantis/166_0043.jpg
12445,113.hummingbird,256_ObjectCategories/113.hummingbird/113_0097.jpg
27770,247.xylophone,256_ObjectCategories/247.xylophone/247_0020.jpg
12168,110.hourglass,256_ObjectCategories/110.hourglass/110_0073.jpg
26565,235.umbrella-101,256_ObjectCategories/235.umbrella-101/235_0059.jpg
21644,190.snake,256_ObjectCategories/190.snake/190_0047.jpg
10705,098.harp,256_ObjectCategories/098.harp/098_0004.jpg
8997,084.giraffe,256_ObjectCategories/084.giraffe/084_0057.jpg
29636,255.tennis-shoes,256_ObjectCategories/255.tennis-shoes/255_0068.jpg
21021,183.sextant,256_ObjectCategories/183.sextant/183_0094.jpg
15758,141.microscope,256_ObjectCategories/141.microscope/141_0043.jpg
18880,161.photocopier,256_ObjectCategories/161.photocopier/161_0100.jpg
22382,196.spaghetti,256_ObjectCategories/196.spaghetti/196_0077.jpg
23865,211.tambourine,256_ObjectCategories/211.tambourine/211_0072.jpg
27021,240.watch-101,256_ObjectCategories/240.watch-101/240_0033.jpg
24288,215.telephone-box,256_ObjectCategories/215.telephone-box/215_0024.jpg
23166,204.sunflower-101,256_ObjectCategories/204.sunflower-101/204_0075.jpg
20521,178.school-bus,256_ObjectCategories/178.school-bus/178_0094.jpg
18459,158.penguin,256_ObjectCategories/158.penguin/158_0120.jpg
11219,103.hibiscus,256_ObjectCategories/103.hibiscus/103_0019.jpg
6603,060.duck,256_ObjectCategories/060.duck/060_0015.jpg
17297,148.mussels,256_ObjectCategories/148.mussels/148_0064.jpg
27667,246.wine-bottle,256_ObjectCategories/246.wine-bottle/246_0018.jpg
26480,234.tweezer,256_ObjectCategories/234.tweezer/234_0096.jpg
19274,166.praying-mantis,256_ObjectCategories/166.praying-mantis/166_0021.jpg
3755,032.cartman,256_ObjectCategories/032.cartman/032_0020.jpg
22314,196.spaghetti,256_ObjectCategories/196.spaghetti/196_0009.jpg
16122,144.minotaur,256_ObjectCategories/144.minotaur/144_0053.jpg
434,004.baseball-bat,256_ObjectCategories/004.baseball-bat/004_0089.jpg
7026,064.elephant-101,256_ObjectCategories/064.elephant-101/064_0044.jpg
18306,157.pci-card,256_ObjectCategories/157.pci-card/157_0072.jpg
16932,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0781.jpg
19009,163.playing-card,256_ObjectCategories/163.playing-card/163_0035.jpg
19627,169.radio-telescope,256_ObjectCategories/169.radio-telescope/169_0056.jpg
8179,075.floppy-disk,256_ObjectCategories/075.floppy-disk/075_0074.jpg
20134,174.rotary-phone,256_ObjectCategories/174.rotary-phone/174_0080.jpg
15397,138.mattress,256_ObjectCategories/138.mattress/138_0049.jpg
11556,105.horse,256_ObjectCategories/105.horse/105_0148.jpg
20662,180.screwdriver,256_ObjectCategories/180.screwdriver/180_0057.jpg
22994,202.steering-wheel,256_ObjectCategories/202.steering-wheel/202_0091.jpg
11331,104.homer-simpson,256_ObjectCategories/104.homer-simpson/104_0020.jpg
29027,252.car-side-101,256_ObjectCategories/252.car-side-101/252_0105.jpg
26161,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0235.jpg
8989,084.giraffe,256_ObjectCategories/084.giraffe/084_0049.jpg
14783,133.lightning,256_ObjectCategories/133.lightning/133_0032.jpg
8635,080.frog,256_ObjectCategories/080.frog/080_0082.jpg
453,004.baseball-bat,256_ObjectCategories/004.baseball-bat/004_0108.jpg
14961,134.llama-101,256_ObjectCategories/134.llama-101/134_0074.jpg
488,005.baseball-glove,256_ObjectCategories/005.baseball-glove/005_0016.jpg
2421,019.boxing-glove,256_ObjectCategories/019.boxing-glove/019_0081.jpg
3715,031.car-tire,256_ObjectCategories/031.car-tire/031_0070.jpg
10657,097.harmonica,256_ObjectCategories/097.harmonica/097_0045.jpg
10709,098.harp,256_ObjectCategories/098.harp/098_0008.jpg
4092,035.cereal-box,256_ObjectCategories/035.cereal-box/035_0054.jpg
30053,257.clutter,256_ObjectCategories/257.clutter/257_0274.jpg
20202,175.roulette-wheel,256_ObjectCategories/175.roulette-wheel/175_0064.jpg
13526,124.killer-whale,256_ObjectCategories/124.killer-whale/124_0005.jpg
2309,018.bowling-pin,256_ObjectCategories/018.bowling-pin/018_0070.jpg
5362,047.computer-mouse,256_ObjectCategories/047.computer-mouse/047_0055.jpg
17109,147.mushroom,256_ObjectCategories/147.mushroom/147_0078.jpg
24314,215.telephone-box,256_ObjectCategories/215.telephone-box/215_0050.jpg
4899,043.coin,256_ObjectCategories/043.coin/043_0055.jpg
6884,063.electric-guitar-101,256_ObjectCategories/063.electric-guitar-101/063_0024.jpg
12625,115.ice-cream-cone,256_ObjectCategories/115.ice-cream-cone/115_0041.jpg
20309,176.saddle,256_ObjectCategories/176.saddle/176_0088.jpg
26911,239.washing-machine,256_ObjectCategories/239.washing-machine/239_0007.jpg
19237,165.pram,256_ObjectCategories/165.pram/165_0072.jpg
24239,214.teepee,256_ObjectCategories/214.teepee/214_0114.jpg
2996,024.butterfly,256_ObjectCategories/024.butterfly/024_0100.jpg
12997,118.iris,256_ObjectCategories/118.iris/118_0097.jpg
22736,200.stained-glass,256_ObjectCategories/200.stained-glass/200_0014.jpg
6848,062.eiffel-tower,256_ObjectCategories/062.eiffel-tower/062_0071.jpg
21988,193.soccer-ball,256_ObjectCategories/193.soccer-ball/193_0056.jpg
6879,063.electric-guitar-101,256_ObjectCategories/063.electric-guitar-101/063_0019.jpg
15908,142.microwave,256_ObjectCategories/142.microwave/142_0076.jpg
23944,212.teapot,256_ObjectCategories/212.teapot/212_0056.jpg
8806,082.galaxy,256_ObjectCategories/082.galaxy/082_0042.jpg
6225,056.dog,256_ObjectCategories/056.dog/056_0021.jpg
14580,132.light-house,256_ObjectCategories/132.light-house/132_0019.jpg
27265,241.waterfall,256_ObjectCategories/241.waterfall/241_0076.jpg
20162,175.roulette-wheel,256_ObjectCategories/175.roulette-wheel/175_0024.jpg
174,002.american-flag,256_ObjectCategories/002.american-flag/002_0077.jpg
9587,090.gorilla,256_ObjectCategories/090.gorilla/090_0070.jpg
236,003.backpack,256_ObjectCategories/003.backpack/003_0042.jpg
23241,205.superman,256_ObjectCategories/205.superman/205_0070.jpg
27126,240.watch-101,256_ObjectCategories/240.watch-101/240_0138.jpg
4147,036.chandelier-101,256_ObjectCategories/036.chandelier-101/036_0022.jpg
26229,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0303.jpg
23873,211.tambourine,256_ObjectCategories/211.tambourine/211_0080.jpg
21475,188.smokestack,256_ObjectCategories/188.smokestack/188_0085.jpg
14234,129.leopards-101,256_ObjectCategories/129.leopards-101/129_0046.jpg
9579,090.gorilla,256_ObjectCategories/090.gorilla/090_0062.jpg
22107,194.socks,256_ObjectCategories/194.socks/194_0001.jpg
16667,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0516.jpg
9158,086.golden-gate-bridge,256_ObjectCategories/086.golden-gate-bridge/086_0022.jpg
25397,227.treadmill,256_ObjectCategories/227.treadmill/227_0014.jpg
9083,085.goat,256_ObjectCategories/085.goat/085_0059.jpg
13728,126.ladder,256_ObjectCategories/126.ladder/126_0015.jpg
22292,195.soda-can,256_ObjectCategories/195.soda-can/195_0074.jpg
4534,039.chopsticks,256_ObjectCategories/039.chopsticks/039_0073.jpg
21373,187.skyscraper,256_ObjectCategories/187.skyscraper/187_0078.jpg
16750,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0599.jpg
1482,011.billiards,256_ObjectCategories/011.billiards/011_0238.jpg
18667,159.people,256_ObjectCategories/159.people/159_0179.jpg
22037,193.soccer-ball,256_ObjectCategories/193.soccer-ball/193_0105.jpg
24636,219.theodolite,256_ObjectCategories/219.theodolite/219_0004.jpg
9436,089.goose,256_ObjectCategories/089.goose/089_0029.jpg
25431,227.treadmill,256_ObjectCategories/227.treadmill/227_0048.jpg
3753,032.cartman,256_ObjectCategories/032.cartman/032_0018.jpg
14285,129.leopards-101,256_ObjectCategories/129.leopards-101/129_0097.jpg
9112,085.goat,256_ObjectCategories/085.goat/085_0088.jpg
9382,088.golf-ball,256_ObjectCategories/088.golf-ball/088_0073.jpg
11744,106.horseshoe-crab,256_ObjectCategories/106.horseshoe-crab/106_0066.jpg
11392,104.homer-simpson,256_ObjectCategories/104.homer-simpson/104_0081.jpg
1371,011.billiards,256_ObjectCategories/011.billiards/011_0127.jpg
13996,127.laptop-101,256_ObjectCategories/127.laptop-101/127_0041.jpg
731,007.bat,256_ObjectCategories/007.bat/007_0021.jpg
19862,172.revolver-101,256_ObjectCategories/172.revolver-101/172_0013.jpg
14200,129.leopards-101,256_ObjectCategories/129.leopards-101/129_0012.jpg
4892,043.coin,256_ObjectCategories/043.coin/043_0048.jpg
8233,076.football-helmet,256_ObjectCategories/076.football-helmet/076_0045.jpg
25281,225.tower-pisa,256_ObjectCategories/225.tower-pisa/225_0087.jpg
19341,166.praying-mantis,256_ObjectCategories/166.praying-mantis/166_0088.jpg
2882,023.bulldozer,256_ObjectCategories/023.bulldozer/023_0096.jpg
26278,232.t-shirt,256_ObjectCategories/232.t-shirt/232_0352.jpg
26566,235.umbrella-101,256_ObjectCategories/235.umbrella-101/235_0060.jpg
2772,022.buddha-101,256_ObjectCategories/022.buddha-101/022_0083.jpg
15833,142.microwave,256_ObjectCategories/142.microwave/142_0001.jpg
14098,128.lathe,256_ObjectCategories/128.lathe/128_0015.jpg
5928,053.desk-globe,256_ObjectCategories/053.desk-globe/053_0022.jpg
20600,179.scorpion-101,256_ObjectCategories/179.scorpion-101/179_0075.jpg
9833,092.grapes,256_ObjectCategories/092.grapes/092_0009.jpg
24849,221.tomato,256_ObjectCategories/221.tomato/221_0039.jpg
21522,189.snail,256_ObjectCategories/189.snail/189_0044.jpg
13633,125.knife,256_ObjectCategories/125.knife/125_0021.jpg
13262,121.kangaroo-101,256_ObjectCategories/121.kangaroo-101/121_0037.jpg
22463,197.speed-boat,256_ObjectCategories/197.speed-boat/197_0054.jpg
19118,164.porcupine,256_ObjectCategories/164.porcupine/164_0054.jpg
7055,064.elephant-101,256_ObjectCategories/064.elephant-101/064_0073.jpg
27693,246.wine-bottle,256_ObjectCategories/246.wine-bottle/246_0044.jpg
16779,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0628.jpg
13534,124.killer-whale,256_ObjectCategories/124.killer-whale/124_0013.jpg
9396,088.golf-ball,256_ObjectCategories/088.golf-ball/088_0087.jpg
17715,151.ostrich,256_ObjectCategories/151.ostrich/151_0094.jpg
2461,019.boxing-glove,256_ObjectCategories/019.boxing-glove/019_0121.jpg
28761,251.airplanes-101,256_ObjectCategories/251.airplanes-101/251_0639.jpg
18408,158.penguin,256_ObjectCategories/158.penguin/158_0069.jpg
16672,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0521.jpg
7047,064.elephant-101,256_ObjectCategories/064.elephant-101/064_0065.jpg
3274,027.calculator,256_ObjectCategories/027.calculator/027_0046.jpg
9687,090.gorilla,256_ObjectCategories/090.gorilla/090_0170.jpg
9361,088.golf-ball,256_ObjectCategories/088.golf-ball/088_0052.jpg
5729,051.cowboy-hat,256_ObjectCategories/051.cowboy-hat/051_0022.jpg
30599,257.clutter,256_ObjectCategories/257.clutter/257_0820.jpg
25283,225.tower-pisa,256_ObjectCategories/225.tower-pisa/225_0089.jpg
22534,198.spider,256_ObjectCategories/198.spider/198_0025.jpg
15966,143.minaret,256_ObjectCategories/143.minaret/143_0027.jpg
10313,095.hamburger,256_ObjectCategories/095.hamburger/095_0072.jpg
22497,197.speed-boat,256_ObjectCategories/197.speed-boat/197_0088.jpg
8822,082.galaxy,256_ObjectCategories/082.galaxy/082_0058.jpg
1475,011.billiards,256_ObjectCategories/011.billiards/011_0231.jpg
24856,221.tomato,256_ObjectCategories/221.tomato/221_0046.jpg
16306,145.motorbikes-101,256_ObjectCategories/145.motorbikes-101/145_0155.jpg
30532,257.clutter,256_ObjectCategories/257.clutter/257_0753.jpg
289,003.backpack,256_ObjectCategories/003.backpack/003_0095.jpg
18023,154.palm-tree,256_ObjectCategories/154.palm-tree/154_0080.jpg
12403,113.hummingbird,256_ObjectCategories/113.hummingbird/113_0055.jpg
25839,231.tripod,256_ObjectCategories/231.tripod/231_0025.jpg
25561,228.triceratops,256_ObjectCategories/228.triceratops/228_0031.jpg
4624,040.cockroach,256_ObjectCategories/040.cockroach/040_0078.jpg
1260,011.billiards,256_ObjectCategories/011.billiards/011_0016.jpg
17755,152.owl,256_ObjectCategories/152.owl/152_0025.jpg
29053,253.faces-easy-101,256_ObjectCategories/253.faces-easy-101/253_0015.jpg
12975,118.iris,256_ObjectCategories/118.iris/118_0075.jpg
28035,250.zebra,256_ObjectCategories/250.zebra/250_0009.jpg
20085,174.rotary-phone,256_ObjectCategories/174.rotary-phone/174_0031.jpg
